"eid","aikz","insertmark","teid","inst_nr","ktxt","dtxt","ltxt","aufgabe","ausstattung","bemerkung","forschungstaetig","kooperation","kostenst","drucken","veranstalter","zeitstempel","domain","externid","layoutid","inhaltsverzkz","sap_id","sap_id_parent"
10575,A,0,2,"537001    ",GDir            ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Geschäftsführendes Direktorat",Geschäftsführendes Direktorat,,,,,,                    ,N,N,2022-01-19 10:49:06.885,,"551601                          ",,,"50000730","50000729"
10577,A,0,8,"537011    ",MusikHis        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Historische Musikwissenschaft",Historische Musikwissenschaft,,,,,,                    ,N,N,2022-01-19 10:49:06.888,,"551611                          ",,,"50000731","50000729"
10578,A,0,8,"537012    ",MedienTh        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Medientheorien",Medientheorien,,,,,,                    ,N,N,2022-01-19 10:49:06.890,,"551612                          ",,,"50000732","50000729"
10579,A,0,8,"537013    ",PopMusik        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Popular Music Studies",Popular Music Studies,,,,,,                    ,N,N,2022-01-19 10:49:06.893,,"551613                          ",,,"50000733","50000729"
10582,A,0,8,"537016    ",SysMusk         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Systematische Musikwissenschaft (J)",Systematische Musikwissenschaft (J),,,,,,                    ,N,N,2022-01-19 10:49:06.897,,"551616                          ",,,"50000735","50000729"
10584,A,0,8,"537073    ",MusikDir        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Musikwissenschaft und Medienwissenschaft, Universitätsmusikdirektor",Universitätsmusikdirektor,,,,,,                    ,N,N,2022-01-19 10:49:06.907,,"551673                          ",,,"50000739","50000729"
10099,A,0,7,"545000    ",Rehab           ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften",Institut für Rehabilitationswissenschaften,,,,,,                    ,J,J,2022-01-19 10:49:06.910,,"551700                          ",,,"50000740","50000649"
10100,A,0,2,"545001    ",GDir            ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Geschäftsführendes Direktorat",Geschäftsführendes Direktorat,,,,,,                    ,N,N,2022-01-19 10:49:06.913,,"551701                          ",,,"50000741","50000740"
10106,A,0,8,"545015    ",RehaPsy         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Rehabilitationspsychologie",Rehabilitationspsychologie,,,,,,                    ,N,N,2022-01-19 10:49:06.915,,"551715                          ",,,"50000742","50000740"
10108,A,0,8,"545017    ",ReMedien        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Rehabilitationstechnik und neue Medien",Rehabilitationstechnik und neue Medien,,,,,,                    ,N,N,2022-01-19 10:49:06.921,,"551717                          ",,,"50000744","50000740"
9993,A,0,7,"523000    ",NordEu          ,"Sprach- und literaturwissenschaftliche Fakultät, Nordeuropa-Institut",Nordeuropa-Institut,,,,,,                    ,J,J,2022-01-19 10:49:06.595,,"523000                          ",,,"50000601","50000560"
8687,A,,19,"510000    ",PhilFak         ,Philosophische Fakultät,Philosophische Fakultät,,,,,,,J,N,2022-01-19 10:49:06.369,,"510000                          ",,,"50000492","50000052"
10110,A,0,8,"545019    ",GbdsDolm        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Gebärdensprachdolmetschen",Gebärdensprachdolmetschen,,,,,,                    ,N,N,2022-01-19 10:49:06.927,,"551719                          ",,,"50000746","50000740"
10114,A,0,8,"545023    ",GstBPäd         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Pädagogik bei geistiger Behinderung",Pädagogik bei geistiger Behinderung,,,,,,                    ,N,N,2022-01-19 10:49:06.932,,"551723                          ",,,"50000748","50000740"
10116,A,0,8,"545025    ",Lernb-AR        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Rehabilitationswissenschaften, Pädagogik b. Beeinträchtigungen d. Lernens / Allgem. Rehab.-päd.",Pädagogik b. Beeinträchtigungen d. Lernens / Allgem. Rehab.-päd.,,,,,,                    ,N,N,2022-01-19 10:49:06.938,,"551725                          ",,,"50000750","50000740"
8655,A,0,8,"531024    ",AGvSozio        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Soziologie der Arbeit und der Geschlechterverhältnisse",Soziologie der Arbeit und der Geschlechterverhältnisse,,,,,,                    ,N,N,2022-01-19 10:49:06.985,,"551824                          ",,,"50000767","50000755"
8656,A,0,8,"531025    ",MikSozio        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Mikrosoziologie",Mikrosoziologie,,,,,,                    ,N,N,2022-01-19 10:49:06.988,,"551825                          ",,,"50000768","50000755"
8657,A,0,8,"531026    ",RegSozio        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Stadt- und Regionalsoziologie",Stadt- und Regionalsoziologie,,,,,,                    ,N,N,2022-01-19 10:49:06.990,,"551826                          ",,,"50000769","50000755"
8661,A,0,8,"531032    ",FoInfQu         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Forschungsinformation u. Qualitätssicherung ... (S)",Forschungsinformation u. Qualitätssicherung ... (S),,,,,,                    ,N,N,2022-01-19 10:49:06.995,,"551832                          ",,,"50000771","50000755"
10517,A,0,8,"531033    ",BSozAmFo        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Bildungssoziologie und Arbeitsmarktforschung (S)",Bildungssoziologie und Arbeitsmarktforschung (S),,,,,,                    ,N,N,2022-01-19 10:49:06.998,,"551833                          ",,,"50000772","50000755"
10976,A,,8,,SocMeth         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Sozialwissensch Methoden mit dem Schwerpunkt Survey-Methodik (S)",Sozialwissensch Methoden mit dem Schwerpunkt Survey-Methodik (S),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.001,,"551834                          ",,,"50000773","50000755"
11384,A,,8,,Integra         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, Integrationsforschung und Gesellschaftspolitik (S)",Integrationsforschung und Gesellschaftspolitik (S),,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.006,,"551836                          ",,,"50000775","50000755"
10978,A,,8,,CompStGS        ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sozialwissenschaften, G.Simmel Prof. Comparative Studies on Diversity/Social Conflicts",G.Simmel Prof. Comparative Studies on Diversity/Social Conflicts,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.018,,"551841                          ",,,"50000779","50000755"
10096,A,0,8,"544014    ",SpoMed          ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sportwissenschaft, Sportmedizin",Sportmedizin,,,,,,                    ,N,N,2022-01-19 10:49:07.036,,"551914                          ",,,"50000786","50000781"
11386,A,,8,,SpoMigr         ,"Kultur-, Sozial- und Bildungswissenschaftliche Fakultät, Institut für Sportwissenschaft, Sport, Integration und Migration (J)","Sport, Integration und Migration (J)",,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.048,,"551919                          ",,,"50000790","50000781"
10182,A,0,8,"601012    ",ATExeges        ,"Theologische Fakultät, Altes Testament, Exegese u. Literaturgesch. des Alten Testaments","Altes Testament, Exegese u. Literaturgesch. des Alten Testaments",,,,,,                    ,N,N,2022-01-19 10:49:07.077,,"601012                          ",,,"50000803","50000792"
10184,A,0,8,"601021    ",NTExeges        ,"Theologische Fakultät, Neues Testament , Exegese und Theologie des Neuen Testaments","Neues Testament , Exegese und Theologie des Neuen Testaments",,,,,,                    ,N,N,2022-01-19 10:49:07.080,,"601021                          ",,,"50000804","50000792"
10189,A,0,8,"601031    ",KiGePatr        ,"Theologische Fakultät, KG mit Schwerpunkt Ältere Kirchengeschichte / Patristik",KG mit Schwerpunkt Ältere Kirchengeschichte / Patristik,,,,,,                    ,N,N,2022-01-19 10:49:07.086,,"601031                          ",,,"50000806","50000792"
10190,A,0,8,"601032    ",KiGeRefo        ,"Theologische Fakultät, KG mit Schwpkt. Mittlere und neuere KG / Reformationsgeschichte",KG mit Schwpkt. Mittlere und neuere KG / Reformationsgeschichte,,,,,,                    ,N,N,2022-01-19 10:49:07.089,,"601032                          ",,,"50000807","50000792"
10195,A,0,8,"601041    ",STDogma         ,"Theologische Fakultät, Systematische Theologie mit Schwerpunkt Dogmatik",Systematische Theologie mit Schwerpunkt Dogmatik,,,,,,                    ,N,N,2022-01-19 10:49:07.095,,"601041                          ",,,"50000809","50000792"
10202,A,0,8,"601053    ",PTRelpäd        ,"Theologische Fakultät, Praktische Theologie mit Schwerpunkt Religionspädagogik",Praktische Theologie mit Schwerpunkt Religionspädagogik,,,,,,                    ,N,N,2022-01-19 10:49:07.104,,"601053                          ",,,"50000812","50000792"
10204,A,0,8,"601061    ",RMÖRel          ,"Theologische Fakultät, RMÖ mit Schwerpunkt Religionswissenschaft",RMÖ mit Schwerpunkt Religionswissenschaft,,,,,,                    ,N,N,2022-01-19 10:49:07.106,,"601061                          ",,,"50000813","50000792"
10230,A,0,8,"701012    ",BWSteuL         ,"Wirtschaftswissenschaftliche Fakultät, Betriebswirtschaftliche Steuerlehre",Betriebswirtschaftliche Steuerlehre,,,,,,                    ,N,N,2022-01-19 10:49:07.133,,"701012                          ",,,"50000825","50000815"
10231,A,0,8,"701013    ",Finanzrg        ,"Wirtschaftswissenschaftliche Fakultät, Finanzierung",Finanzierung,,,,,,                    ,N,N,2022-01-19 10:49:07.136,,"701013                          ",,,"50000826","50000815"
10232,A,0,8,"701014    ",FinzWiss        ,"Wirtschaftswissenschaftliche Fakultät, Finanzwissenschaft",Finanzwissenschaft,,,,,,                    ,N,N,2022-01-19 10:49:07.139,,"701014                          ",,,"50000827","50000815"
10233,A,0,8,"701015    ",Managm          ,"Wirtschaftswissenschaftliche Fakultät, Management",Management,,,,,,                    ,N,N,2022-01-19 10:49:07.142,,"701015                          ",,,"50000828","50000815"
10240,A,0,8,"701023    ",Rechngw         ,"Wirtschaftswissenschaftliche Fakultät, Rechnungswesen und Wirtschaftsprüfung",Rechnungswesen und Wirtschaftsprüfung,,,,,,                    ,N,N,2022-01-19 10:49:07.163,,"701023                          ",,,"50000835","50000815"
10242,A,0,8,"701025    ",VWLWirtG        ,"Wirtschaftswissenschaftliche Fakultät, Volkswirtschaftslehre, insbesondere Wirtschaftsgeschichte","Volkswirtschaftslehre, insbesondere Wirtschaftsgeschichte",,,,,,                    ,N,N,2022-01-19 10:49:07.169,,"701025                          ",,,"50000837","50000815"
10552,A,,8,"701035    ",CorpFin         ,"Wirtschaftswissenschaftliche Fakultät, Corporate Finance",Corporate Finance,,,,,,"701035              ",J,J,2022-01-19 10:49:07.189,,"701035                          ",,,"50000844","50000815"
11016,A,,8,,Account         ,"Wirtschaftswissenschaftliche Fakultät, Accounting",Accounting,,,Aus der OkzDB neu dazu,,,,N,N,2022-03-03 00:12:42.192,,"701054                          ",,,"50000852","50000815"
10735,A,,8,"701036    ",BWLFin          ,"Wirtschaftswissenschaftliche Fakultät, Betriebswirtschaftslehre (Finance)",Betriebswirtschaftslehre (Finance),,,,,,"701036              ",J,J,2022-01-19 10:49:07.192,,"701036                          ",,,"50000845","50000815"
10261,A,0,8,"701048    ",Mikroöko        ,"Wirtschaftswissenschaftliche Fakultät, Volkswirtschaftslehre (angewandte Mikroökonomik)",Volkswirtschaftslehre (angewandte Mikroökonomik),,,,,,                    ,N,N,2022-01-19 10:49:07.207,,"701048                          ",,,"50000850","50000815"
10737,A,,8,"701055    ",ArbmÖko         ,"Wirtschaftswissenschaftliche Fakultät, Volkswirtschaftslehre - Empirische Arbeitsmarktökonomik (S)",Volkswirtschaftslehre - Empirische Arbeitsmarktökonomik (S),,,,,,"701055              ",J,J,2022-01-19 10:49:07.216,,"701055                          ",,,"50000853","50000815"
10266,A,0,,"701091    ",EDV             ,"Wirtschaftswissenschaftliche Fakultät, Geschäftsführung, EDV-Service-Zentrum",EDV-Service-Zentrum,,,,,,                    ,N,N,2022-01-19 10:49:07.233,,"701091                          ",,,"50000859","50000821"
10328,A,0,6,"820200    ",VwGBZ           ,"Zentralinstitut Großbritannien-Zentrum, Instituts-Verwaltung",Instituts-Verwaltung,,,,,,                    ,N,N,2022-01-19 10:49:07.237,,"820200                          ",,,"50000861","50000860"
10333,A,0,8,"821011    ",GBLitKul        ,"Zentralinstitut Großbritannien-Zentrum, Literatur und Kultur Großbritanniens",Literatur und Kultur Großbritanniens,,,,,,                    ,N,N,2022-01-19 10:49:07.239,,"821011                          ",,,"50000862","50000860"
10334,A,0,8,"821012    ",GBStruk         ,"Zentralinstitut Großbritannien-Zentrum, Recht, Wirtschaft und Politik Großbritanniens","Recht, Wirtschaft und Politik Großbritanniens",,,,,,                    ,N,N,2022-01-19 10:49:07.242,,"821012                          ",,,"50000863","50000860"
10720,A,,6,"830200    ",VwPSE           ,"Zentralinstitut Professional School of Education, Instituts-Verwaltung",Instituts-Verwaltung,,,,,,"830200              ",J,J,2022-01-19 10:49:07.247,,"830200                          ",,,"50000866","50000865"
11025,A,,8,,DBR             ,"Zentralinstitut Professional School of Education, Design-Based Research",Design-Based Research,,,Aus der OkzDB neu dazu,,,,N,N,2022-01-19 10:49:07.249,,"831011                          ",,,"50000867","50000865"
10372,A,0,10,"910200    ",VwSpZ           ,"Zentraleinrichtung Sprachenzentrum, Verwaltung",Verwaltung,,,,,,                    ,N,N,2022-01-19 10:49:07.259,,"910200                          ",,,"50000872","50000871"
10382,A,0,,"910360    ",Mediothk        ,"Zentraleinrichtung Sprachenzentrum, Verwaltung, Mediothek",Mediothek,,,,,,                    ,N,N,2022-01-19 10:49:07.261,,"910360                          ",,,"50000873","50000872"
10385,A,0,10,"911100    ",EnglS           ,"Zentraleinrichtung Sprachenzentrum, Englische Sprache",Englische Sprache,,,,,,                    ,N,N,2022-01-19 10:49:07.263,,"911100                          ",,,"50000874","50000871"
10386,A,0,10,"911200    ",RomanSp         ,"Zentraleinrichtung Sprachenzentrum, Romanische Sprachen und Latein",Romanische Sprachen und Latein,,,,,,                    ,N,N,2022-01-19 10:49:07.264,,"911200                          ",,,"50000875","50000871"
10388,A,0,10,"911400    ",DeutschF        ,"Zentraleinrichtung Sprachenzentrum, Deutsch als Fremdsprache",Deutsch als Fremdsprache,,,,,,                    ,N,N,2022-01-19 10:49:07.268,,"911400                          ",,,"50000877","50000871"
10395,A,0,10,"920200    ",Vw              ,"Zentraleinrichtung Universitätsbibliothek, Verwaltung",Verwaltung,,,,,,                    ,N,N,2022-01-19 10:49:07.272,,"920200                          ",,,"50000879","50000878"
